timestamp,price_usd,ma_6,volatility_12
2025-05-16 08:59:38,103373,103370.66666666667,8.335302801958367
2025-05-16 08:59:48,103373,103369.0,6.326351819611506
2025-05-16 09:00:59,103380,103371.16666666667,6.579928162080077
2025-05-16 09:01:09,103373,103372.16666666667,6.5897073149677
2025-05-16 09:01:19,103373,103373.16666666667,6.598323943289918
2025-05-16 09:01:29,103380,103375.33333333333,6.278872709094408
2025-05-16 09:01:39,103380,103376.5,5.930787679310606
2025-05-16 09:01:49,103380,103377.66666666667,5.548682623898435
2025-05-16 09:03:00,103353,103373.16666666667,7.952510566829062
2025-05-16 09:03:10,103353,103369.83333333333,9.62950013243857
2025-05-16 09:03:20,103353,103366.5,10.91981796167128
2025-05-16 09:03:30,103353,103362.0,11.949388221232546
2025-05-16 09:03:41,103353,103357.5,12.663476475194647
2025-05-16 09:04:51,103342,103351.16666666667,14.374588270746274
2025-05-16 09:05:01,103342,103349.33333333333,14.808627708899119
2025-05-16 09:05:11,103342,103347.5,15.269299762179816
2025-05-16 09:05:22,103342,103345.66666666667,15.246211653168137
2025-05-16 09:05:32,103338,103343.16666666667,14.028920348246597
2025-05-16 09:05:42,103338,103340.66666666667,11.595126983972222
2025-05-16 09:06:52,103308,103335.0,12.716905954212262
2025-05-16 09:07:03,103283,103325.16666666667,21.06753210916225
2025-05-16 09:07:13,103283,103315.33333333333,25.52880132420072
2025-05-16 09:07:23,103308,103309.66666666667,25.374766756767585
2025-05-16 09:07:33,103308,103304.66666666667,24.603984650628732
2025-05-16 09:07:43,103283,103295.5,25.368048385149788
2025-05-16 09:08:54,103277,103290.33333333333,26.701492412486004
2025-05-16 09:09:04,103277,103289.33333333333,26.802730527348796
2025-05-16 09:09:14,103277,103288.33333333333,25.68633642375225
2025-05-16 09:09:24,103254,103279.33333333333,25.738192351876737
2025-05-16 09:09:34,103277,103274.16666666667,22.137825851287136
2025-05-16 09:09:44,103254,103269.33333333333,18.33257574437157
2025-05-16 09:10:55,103238,103262.83333333333,20.464862720072926
2025-05-16 09:11:05,103238,103256.33333333333,23.131377091563216
2025-05-16 09:11:15,103238,103249.83333333333,24.912422362567074
2025-05-16 09:11:25,103238,103247.16666666667,23.10106255136956
2025-05-16 09:11:36,103235,103240.16666666667,19.590504814378786
2025-05-16 09:11:46,103235,103237.0,18.717193524359352
2025-05-16 09:12:56,103225,103234.83333333333,18.717193524379567
2025-05-16 09:13:06,103219,103231.66666666667,18.265715527539946
2025-05-16 09:13:17,103219,103228.5,16.30857740783388
2025-05-16 09:13:27,103219,103225.33333333333,16.54264461950598
2025-05-16 09:13:37,103225,103223.66666666667,10.663943785892085
2025-05-16 09:13:47,103219,103221.0,8.675985671506481
2025-05-16 09:14:58,103211,103218.66666666667,9.583366276560747
2025-05-16 09:15:08,103211,103217.33333333333,9.867301376962512
2025-05-16 09:15:18,103202,103214.5,10.81665383104452
2025-05-16 09:15:28,103202,103211.66666666667,10.816653831065619
2025-05-16 09:15:38,103211,103209.33333333333,9.64365076625086
2025-05-16 09:15:48,103202,103206.5,8.529361060586814
2025-05-16 09:16:59,103175,103200.5,13.3720083070235
2025-05-16 09:17:09,103173,103194.16666666667,16.62487184129451
2025-05-16 09:17:19,103175,103189.66666666667,18.213173723251806
2025-05-16 09:17:29,103173,103184.83333333333,19.145970383410056
2025-05-16 09:17:39,103173,103178.5,18.41174691188663
2025-05-16 09:17:50,103173,103173.66666666667,17.479641841110592
2025-05-16 09:18:00,103173,103173.33333333333,16.773671652690037
2025-05-16 09:19:10,103181,103174.66666666667,14.999747476175425
2025-05-16 09:19:21,103162,103172.5,15.180479893735699
2025-05-16 09:19:31,103181,103173.83333333333,13.686976782355687
2025-05-16 09:19:41,103181,103175.16666666667,9.466047787426108
