timestamp,price_usd,market_cap_usd,price_change_pct,moving_avg_price,volatility_15m
2025-04-23 19:24:55,93762,1861922625789.8523,0.0,93764.28571428571,18.45251305849705
2025-04-23 19:25:11,93770,1861922625789.8523,0.008532241206449243,93763.57142857143,13.424214088295624
2025-04-23 19:25:56,93770,1861922625789.8523,0.0,93764.57142857143,12.0408036467609
2025-04-23 19:26:11,93770,1861922625789.8523,0.0,93765.57142857143,10.139503138145148
2025-04-23 19:26:56,93787,1861999004331.314,0.018129465713978554,93769.0,8.56070758551281
2025-04-23 19:27:11,93787,1861999004331.314,0.0,93772.57142857143,9.17916896761868
2025-04-23 19:27:56,93787,1861999004331.314,0.0,93776.14285714286,9.740929851132211
2025-04-23 19:28:12,93777,1861999004331.314,-0.010662458549692833,93778.28571428571,9.523404757448835
2025-04-23 19:28:57,93777,1861999004331.314,0.0,93779.28571428571,9.58918041499629
2025-04-23 19:29:12,93777,1861999004331.314,0.0,93780.28571428571,9.652534830312868
2025-04-23 19:29:57,93759,1861900973065.7756,-0.019194471992067808,93778.71428571429,9.963265867456908
2025-04-23 19:30:12,93759,1861900973065.7756,0.0,93774.71428571429,10.257169389674806
2025-04-23 19:30:57,93759,1861900973065.7756,0.0,93770.71428571429,10.535653756599682
2025-04-23 19:31:12,93758,1861900973065.7756,-0.0010665642764973171,93766.57142857143,10.826334739350708
2025-04-23 19:31:57,93758,1861900973065.7756,0.0,93763.85714285714,11.102552262683213
2025-04-23 19:32:13,93757,1861900973065.7756,-0.001066575652208801,93761.0,11.444691016357652
2025-04-23 19:32:58,93757,1861900973065.7756,0.0,93758.14285714286,11.937136933711443
2025-04-23 19:33:13,93757,1861900973065.7756,0.0,93757.85714285714,12.345039492805416
2025-04-23 19:33:58,93743,1861390305598.264,-0.014932218394358987,93755.57142857143,13.958100569471224
2025-04-23 19:34:13,93743,1861390305598.264,0.0,93753.28571428571,13.98809017505572
2025-04-23 19:34:58,93743,1861390305598.264,0.0,93751.14285714286,13.34416227214792
2025-04-23 19:35:14,93740,1861390305598.264,-0.003200238951173162,93748.57142857143,12.205385231532249
2025-04-23 19:35:59,93740,1861390305598.264,0.0,93746.14285714286,11.734361430169832
2025-04-23 19:36:14,93740,1861390305598.264,0.0,93743.71428571429,10.64804923258078
2025-04-23 19:36:59,93726,1860962079523.7407,-0.01493492639215166,93739.28571428571,10.463997236888071
2025-04-23 19:37:14,93726,1860962079523.7407,0.0,93736.85714285714,11.670883594989618
2025-04-23 19:37:59,93726,1860962079523.7407,0.0,93734.42857142857,12.351209699078051
2025-04-23 19:38:15,93703,1860962079523.7407,-0.02453961547489447,93728.71428571429,15.765544108291708
2025-04-23 19:39:00,93703,1860962079523.7407,0.0,93723.42857142857,17.824007354497887
2025-04-23 19:39:15,93703,1860962079523.7407,0.0,93718.14285714286,18.921642938876264
2025-04-23 19:40:00,93697,1860962079523.7407,-0.0064032101426803045,93712.0,19.979274978060296
2025-04-23 19:40:15,93697,1860962079523.7407,0.0,93707.85714285714,20.150150657150647
2025-04-23 19:41:00,93697,1860962079523.7407,0.0,93703.71428571429,19.45764631390687
