nohup: ignoring input
Appended row: {'timestamp': '2025-04-23 21:45:56', 'price_usd': 93416, 'market_cap_usd': 1854578925114.8306, 'price_change_pct': 0.00055}
Appended row: {'timestamp': '2025-04-23 21:46:56', 'price_usd': 93424, 'market_cap_usd': 1854578925114.8306, 'price_change_pct': 9e-05}
Appended row: {'timestamp': '2025-04-23 21:47:56', 'price_usd': 93424, 'market_cap_usd': 1854578925114.8306, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 21:48:56', 'price_usd': 93414, 'market_cap_usd': 1854578925114.8306, 'price_change_pct': -0.00011}
Appended row: {'timestamp': '2025-04-23 21:49:57', 'price_usd': 93420, 'market_cap_usd': 1854527435223.402, 'price_change_pct': 6e-05}
Appended row: {'timestamp': '2025-04-23 21:50:57', 'price_usd': 93454, 'market_cap_usd': 1854527435223.402, 'price_change_pct': 0.00036}
Appended row: {'timestamp': '2025-04-23 21:51:57', 'price_usd': 93454, 'market_cap_usd': 1854527435223.402, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 21:52:58', 'price_usd': 93458, 'market_cap_usd': 1854527435223.402, 'price_change_pct': 4e-05}
Appended row: {'timestamp': '2025-04-23 21:53:58', 'price_usd': 93462, 'market_cap_usd': 1855647621304.174, 'price_change_pct': 4e-05}
Appended row: {'timestamp': '2025-04-23 21:54:58', 'price_usd': 93470, 'market_cap_usd': 1855647621304.174, 'price_change_pct': 9e-05}
Appended row: {'timestamp': '2025-04-23 21:55:58', 'price_usd': 93470, 'market_cap_usd': 1855647621304.174, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 21:56:59', 'price_usd': 93495, 'market_cap_usd': 1855647621304.174, 'price_change_pct': 0.00027}
Appended row: {'timestamp': '2025-04-23 21:57:59', 'price_usd': 93520, 'market_cap_usd': 1856367929839.5432, 'price_change_pct': 0.00027}
Appended row: {'timestamp': '2025-04-23 21:58:59', 'price_usd': 93520, 'market_cap_usd': 1856367929839.5432, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:00:00', 'price_usd': 93519, 'market_cap_usd': 1856367929839.5432, 'price_change_pct': -1e-05}
Appended row: {'timestamp': '2025-04-23 22:01:00', 'price_usd': 93542, 'market_cap_usd': 1857313198799.906, 'price_change_pct': 0.00025}
Appended row: {'timestamp': '2025-04-23 22:02:00', 'price_usd': 93542, 'market_cap_usd': 1857313198799.906, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:03:00', 'price_usd': 93561, 'market_cap_usd': 1857313198799.906, 'price_change_pct': 0.0002}
Appended row: {'timestamp': '2025-04-23 22:04:01', 'price_usd': 93520, 'market_cap_usd': 1857313198799.906, 'price_change_pct': -0.00044}
Appended row: {'timestamp': '2025-04-23 22:05:01', 'price_usd': 93520, 'market_cap_usd': 1857313198799.906, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:06:01', 'price_usd': 93495, 'market_cap_usd': 1856387330257.8762, 'price_change_pct': -0.00027}
Appended row: {'timestamp': '2025-04-23 22:07:02', 'price_usd': 93495, 'market_cap_usd': 1856387330257.8762, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:08:02', 'price_usd': 93495, 'market_cap_usd': 1856387330257.8762, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:09:02', 'price_usd': 93461, 'market_cap_usd': 1855691554788.2693, 'price_change_pct': -0.00036}
Appended row: {'timestamp': '2025-04-23 22:10:03', 'price_usd': 93453, 'market_cap_usd': 1855691554788.2693, 'price_change_pct': -9e-05}
Appended row: {'timestamp': '2025-04-23 22:11:03', 'price_usd': 93453, 'market_cap_usd': 1855691554788.2693, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:12:03', 'price_usd': 93462, 'market_cap_usd': 1855691554788.2693, 'price_change_pct': 0.0001}
Appended row: {'timestamp': '2025-04-23 22:13:04', 'price_usd': 93470, 'market_cap_usd': 1855882607862.3154, 'price_change_pct': 9e-05}
Appended row: {'timestamp': '2025-04-23 22:14:04', 'price_usd': 93470, 'market_cap_usd': 1855882607862.3154, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:15:04', 'price_usd': 93493, 'market_cap_usd': 1855882607862.3154, 'price_change_pct': 0.00025}
Appended row: {'timestamp': '2025-04-23 22:16:05', 'price_usd': 93510, 'market_cap_usd': 1855882607862.3154, 'price_change_pct': 0.00018}
Appended row: {'timestamp': '2025-04-23 22:17:05', 'price_usd': 93539, 'market_cap_usd': 1855882607862.3154, 'price_change_pct': 0.00031}
Appended row: {'timestamp': '2025-04-23 22:18:05', 'price_usd': 93539, 'market_cap_usd': 1855882607862.3154, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:19:05', 'price_usd': 93616, 'market_cap_usd': 1857394305126.7544, 'price_change_pct': 0.00082}
Appended row: {'timestamp': '2025-04-23 22:20:06', 'price_usd': 93605, 'market_cap_usd': 1857394305126.7544, 'price_change_pct': -0.00012}
Appended row: {'timestamp': '2025-04-23 22:21:06', 'price_usd': 93561, 'market_cap_usd': 1857675386387.8428, 'price_change_pct': -0.00047}
Appended row: {'timestamp': '2025-04-23 22:22:06', 'price_usd': 93561, 'market_cap_usd': 1857675386387.8428, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:23:07', 'price_usd': 93564, 'market_cap_usd': 1857675386387.8428, 'price_change_pct': 3e-05}
Appended row: {'timestamp': '2025-04-23 22:24:07', 'price_usd': 93532, 'market_cap_usd': 1857675386387.8428, 'price_change_pct': -0.00034}
Appended row: {'timestamp': '2025-04-23 22:25:07', 'price_usd': 93532, 'market_cap_usd': 1857675386387.8428, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:26:07', 'price_usd': 93488, 'market_cap_usd': 1856541770113.3337, 'price_change_pct': -0.00047}
Appended row: {'timestamp': '2025-04-23 22:27:08', 'price_usd': 93463, 'market_cap_usd': 1856541770113.3337, 'price_change_pct': -0.00027}
Appended row: {'timestamp': '2025-04-23 22:28:08', 'price_usd': 93463, 'market_cap_usd': 1856541770113.3337, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:29:08', 'price_usd': 93489, 'market_cap_usd': 1856260227641.4548, 'price_change_pct': 0.00028}
Appended row: {'timestamp': '2025-04-23 22:30:09', 'price_usd': 93495, 'market_cap_usd': 1856260227641.4548, 'price_change_pct': 6e-05}
Appended row: {'timestamp': '2025-04-23 22:31:09', 'price_usd': 93495, 'market_cap_usd': 1856260227641.4548, 'price_change_pct': 0.0}
Appended row: {'timestamp': '2025-04-23 22:32:09', 'price_usd': 93499, 'market_cap_usd': 1856260227641.4548, 'price_change_pct': 4e-05}
