timestamp,price,market_cap,volume
2025-01-29 22:03:49.266,103725.06679541634,2056341600987.3433,44195747455.49798
2025-01-29 23:03:57.446,103505.30962657207,2052239710988.8335,43773914149.59221
2025-01-30 00:03:56.976,103715.7684209174,2055327189251.6147,37078121598.28359
2025-01-30 01:03:40.817,104106.091328276,2062119925253.944,42835738044.413826
2025-01-30 02:09:12.032,104062.16245379577,2063043172067.156,49071176299.39287
2025-01-30 03:03:44.742,104621.97745138497,2069948465141.5525,50063514106.37197
2025-01-30 04:01:57.045,105178.04867984517,2083169713824.325,51224702765.590065
2025-01-30 05:03:49.518,105402.31611817043,2085122380968.819,52882342643.45471
2025-01-30 06:03:48.600,105125.3428552742,2082954919033.1184,53551735349.309906
2025-01-30 07:03:40.755,105192.17716115106,2084171059413.8213,52978788318.9612
2025-01-30 08:03:39.373,105162.28920688407,2082945764739.2288,54031750925.23464
2025-01-30 09:04:03.323,105068.55618632458,2083052064245.2876,50162089926.63977
2025-01-30 10:04:02.800,105300.60344458018,2090106317164.876,53704688583.899864
2025-01-30 11:03:46.786,105314.44377232197,2087161779273.0767,46389879991.796684
2025-01-30 12:04:44.070,105294.1238143463,2087800184583.9817,53172202194.2579
2025-01-30 13:03:57.467,105033.27812610562,2082263260916.2437,49840264903.20271
2025-01-30 14:03:45.989,104869.32058130573,2078722839831.4814,51363272568.96799
2025-01-30 15:03:48.355,105892.90682330292,2103995956099.3372,51423827977.22578
2025-01-30 16:03:42.085,105700.60377366941,2095561015855.7952,55412445080.94161
2025-01-30 17:04:04.815,105684.10403389746,2095963271156.5557,55971048969.96401
2025-01-30 18:04:03.176,105320.05136169468,2085295057985.4314,56302963094.284386
2025-01-30 19:04:00.127,105611.5739729221,2092073947985.9143,52939225582.67675
2025-01-30 20:03:52.221,105790.75505709808,2096806666048.443,48246315371.62608
2025-01-30 21:03:51.336,105188.81506348633,2083627757498.6628,37851487550.49997
2025-01-30 22:03:41.158,105031.3530846565,2083238365438.547,43705540007.520836
2025-01-30 23:08:42.127,105121.06862147224,2082146283598.9119,41379593261.503815
2025-01-31 00:03:42.553,104719.69018312056,2075524236404.4956,41744206469.04635
2025-01-31 01:03:58.232,104859.2039947492,2078899150639.6797,38512182060.15703
2025-01-31 02:04:01.918,104736.87599130778,2076078651674.884,39365717387.99521
2025-01-31 03:04:02.745,104322.18868785404,2069832174379.3752,39267749387.88425
2025-01-31 04:04:00.347,104325.00174294008,2066995040778.033,29353141253.237312
2025-01-31 05:04:04.895,103991.35346005936,2060806204308.0117,28000266035.163265
2025-01-31 06:03:39.901,104285.77813469055,2066385796000.2498,32940063836.878822
2025-01-31 07:03:47.028,104506.3300564099,2070832883912.4705,35863397902.61589
2025-01-31 08:08:41.111,104217.79035004404,2065411902007.7122,28509095825.085934
2025-01-31 09:03:49.222,104030.89604475061,2062640349611.0596,37403828772.40668
2025-01-31 10:08:35.249,104310.04406200137,2066196087542.0693,33715320815.841316
2025-01-31 11:03:53.757,104274.53389246491,2066439135255.361,37339348114.45696
2025-01-31 12:03:58.237,104740.66194955219,2076240839858.6072,33946809860.549797
2025-01-31 13:03:39.917,104668.68597425931,2074121221661.2686,38100622366.93912
2025-01-31 14:03:58.995,104614.28446002454,2072328882804.1284,38343768166.16326
2025-01-31 15:03:57.258,104475.41308585052,2068651171678.9658,33850718634.037865
2025-01-31 16:03:51.787,105480.45394517481,2091055373835.6348,33056793479.31714
2025-01-31 17:03:24.091,105071.25945425681,2081589252107.8606,34644104334.72545
2025-01-31 18:01:52.530,104623.76134295262,2074810208948.7834,31499316826.5201
2025-01-31 19:03:37.911,102524.21520732481,2037005548310.4556,39256489931.29626
2025-01-31 20:03:42.567,102310.35586633568,2028245639231.6992,39431597548.23111
2025-01-31 21:03:46.250,101598.16372711949,2013447407362.377,42495844065.454155
2025-01-31 22:03:47.520,101921.93619140107,2021679509069.2493,45372763898.17131
2025-01-31 23:02:43.624,102231.1283769451,2023592866953.4978,46390618358.545944
2025-02-01 00:03:41.032,102404.93376107872,2029226920291.1497,37366136226.18833
2025-02-01 01:03:55.213,102470.38402887621,2030932639481.3865,42483296885.68748
2025-02-01 02:03:53.898,102512.46698695565,2032431644471.2717,46248883536.45287
2025-02-01 03:02:18.060,102403.77977300351,2031287020915.5964,46043695672.33697
2025-02-01 04:04:00.119,102249.72937645671,2026640317446.256,37219847751.11721
2025-02-01 05:03:50.170,102293.87636307711,2027429410522.027,44716554004.741455
2025-02-01 06:03:52.868,102475.68101584575,2030849839686.854,38468575084.29137
2025-02-01 07:03:34.749,102392.6088536625,2029215419908.2444,40854196148.388084
2025-02-01 08:01:44.168,102185.38756205894,2024374272328.8574,41017867899.581894
2025-02-01 09:00:32.068,101992.51177679887,2020109958891.8381,43170756687.62666
2025-02-01 10:01:58.541,101615.24850144365,2011116353962.8718,40950630637.33616
2025-02-01 11:03:29.726,101592.66990862337,2013571991726.725,44199401579.59235
2025-02-01 12:03:27.151,102019.51548371714,2020795152216.1936,43390671077.62543
2025-02-01 13:08:14.013,102149.95154515926,2024805565450.9731,40263757357.49234
2025-02-01 14:01:43.267,101860.22271648972,2018892168040.9985,42760494494.903145
2025-02-01 15:03:35.304,101823.14984091595,2018191211803.5496,36012347712.763176
2025-02-01 16:03:46.677,102108.3490479744,2023810890278.4912,38898994915.755135
2025-02-01 17:04:17.276,101882.43146116784,2019554845666.6638,36372572010.067406
2025-02-01 18:03:52.509,102239.73795237648,2025967806051.7249,33982983819.328705
2025-02-01 19:03:48.670,101992.1932854985,2021301643105.8303,31529163673.42172
2025-02-01 20:08:38.590,101476.28084876582,2012995142205.3684,27948766656.074245
2025-02-01 21:02:12.714,101341.21144517073,2005707798333.4507,26701827670.974792
2025-02-01 22:06:41.288,101393.69478953844,2007732949790.6438,25369237126.299778
2025-02-01 23:03:47.631,100522.89746094769,1992300478317.287,25233528730.879044
2025-02-02 00:08:32.693,100503.92993660411,1992554585447.9705,25367338078.921898
2025-02-02 01:03:46.645,101237.55570873898,2006349247831.8027,21185081725.01439
2025-02-02 02:03:46.706,101161.8529126038,2004853198752.8284,25624590580.91779
2025-02-02 03:03:32.220,100488.42869471373,1990708006435.527,26840136822.459103
2025-02-02 04:07:15.956,99092.333588406,1965157905742.4265,30869540941.338337
2025-02-02 05:03:36.344,99511.03304807426,1974773534296.998,32800550446.45657
2025-02-02 06:03:39.315,100272.9911974196,1988012923311.1807,33268112611.040897
2025-02-02 07:00:43.585,100355.30821794734,1989047190935.6055,34162940923.42494
2025-02-02 08:03:58.356,99593.13977161376,1975566614487.7935,23015348982.818996
2025-02-02 09:03:54.032,99794.68350624843,1977782731372.8877,34844975742.23547
2025-02-02 10:03:36.248,99645.40771022183,1974612397152.8308,35442664401.439514
2025-02-02 11:03:06.477,99342.03532242186,1972482542408.0698,30277774414.931026
2025-02-02 12:03:48.001,98933.28243566968,1958507453981.8325,38247378242.980705
2025-02-02 13:03:25.768,98201.26569873706,1947043865840.095,37287450038.32532
2025-02-02 14:03:58.403,98791.6437249441,1957697763146.0278,41310151090.22821
2025-02-02 15:03:39.736,99259.48949920906,1966823415612.4854,42312437070.84253
2025-02-02 16:01:38.424,99306.8359207168,1968910563155.1064,39546583950.865974
2025-02-02 17:02:35.650,98196.81871091944,1944551549814.6738,43695997575.17394
2025-02-02 18:03:38.840,97157.76217158206,1923804771116.4446,49580332802.86192
2025-02-02 19:03:45.446,96896.82676418213,1922884264795.0588,46951141125.63808
2025-02-02 20:03:43.139,98235.87175043522,1946163482674.5852,57044419317.02325
2025-02-02 21:00:45.736,97793.53821562871,1937072986217.3457,47658398897.50707
2025-02-02 22:02:15.812,96988.74415938454,1921781912853.0679,35209897594.59467
2025-02-02 23:03:47.863,97815.84535257479,1936077131894.8628,61901167209.33174
2025-02-03 00:03:55.006,97652.02866142086,1936888649851.0564,60384282261.70392
2025-02-03 01:03:25.784,96653.10505164102,1917176952320.4697,60807571362.72603
2025-02-03 02:03:58.171,93517.87531879066,1854405898143.0222,73996991110.01198
2025-02-03 03:02:39.228,93529.88153166145,1856974062327.3806,86745524901.59636
2025-02-03 04:03:57.250,94068.23649713039,1864269272699.6116,83478298819.85269
2025-02-03 05:03:42.326,92876.12162304203,1839654517603.3994,98097710393.03694
2025-02-03 06:04:01.126,93885.07988775491,1861048741708.0745,99315354839.13647
2025-02-03 07:04:21.688,93984.49582240354,1860597067537.651,100307372330.12206
2025-02-03 08:03:10.198,95437.74841070815,1890927751785.6184,85311350557.95201
2025-02-03 09:03:50.939,95431.53785259378,1890807210416.958,103867869869.16586
2025-02-03 10:03:40.239,95373.35106292863,1889960386268.8286,107172072534.73138
2025-02-03 11:03:55.347,95770.80181571534,1896073570182.0574,103609670806.10979
2025-02-03 12:03:46.010,95184.99000103062,1885724436619.9724,94169826919.72453
2025-02-03 13:03:33.432,94848.74372319518,1882582025353.0466,107299460403.68948
