timestamp,price,norm_price
2025-04-22 07:05:34.804,88198.71827387622,-1.4419954383650546
2025-04-22 08:04:36.748,88439.4111997744,-1.4004971937796657
2025-04-22 09:09:23.190,88443.79494014631,-1.3997413862316317
2025-04-22 10:04:52.792,88523.46935894903,-1.3860045948143687
2025-04-22 11:05:39.540,88555.86571149474,-1.380419088898067
2025-04-22 12:00:34.600,88615.97002846011,-1.3700564094102545
2025-04-22 13:04:40.292,88978.81535347943,-1.307497678246357
2025-04-22 14:04:38.991,90194.6121299601,-1.097880250529079
2025-04-22 15:04:52.197,90772.12442241653,-0.9983104510678229
2025-04-22 16:09:38.900,90907.45862548235,-0.9749772690117373
2025-04-22 17:05:40.803,90772.46208096718,-0.9982522348279028
2025-04-22 18:09:08.855,91486.13734433235,-0.8752063641478562
2025-04-22 19:04:49.028,91502.62798566568,-0.8723631868302577
2025-04-22 20:09:47.284,91443.57232155654,-0.882545066435603
2025-04-22 21:00:38.567,91181.31706325726,-0.9277609065443045
2025-04-22 22:04:55.837,92780.03301369656,-0.6521237839063212
2025-04-22 23:09:36.120,92890.82073039186,-0.6330227000363989
2025-04-23 00:04:39.568,93518.26130183092,-0.5248446877445523
2025-04-23 01:05:14.054,92980.77660341187,-0.6175132669836985
2025-04-23 02:08:21.982,92765.40196195075,-0.6546463464686555
2025-04-23 03:09:19.281,92861.56559827678,-0.6380666232151097
2025-04-23 04:09:17.111,93191.46336099145,-0.581188432905948
2025-04-23 05:04:47.950,93539.16589703153,-0.521240493722828
2025-04-23 06:01:08.330,93533.65711519695,-0.5221902714326871
2025-04-23 07:04:38.108,93680.63487801861,-0.49684960499047365
2025-04-23 08:09:29.580,93966.3329099382,-0.4475919595406923
2025-04-23 09:04:04.276,94294.96451438825,-0.3909320695623466
2025-04-23 10:06:57.683,93845.59854642389,-0.4684079603777807
2025-04-23 11:08:12.769,93715.60255843068,-0.4908207724067626
2025-04-23 12:04:45.244,93491.06534555122,-0.5295335851901959
2025-04-23 13:04:53.536,93772.95768584043,-0.4809320849989615
2025-04-23 14:04:59.472,93257.51177479739,-0.5698009223658363
2025-04-23 15:00:30.700,93028.64308888822,-0.6092605312029189
2025-04-23 16:04:26.279,93025.32634165006,-0.6098323767924954
2025-04-23 17:04:59.304,93660.67063956453,-0.5002916706317332
2025-04-23 18:04:55.546,93871.60137754977,-0.4639247715098587
2025-04-23 19:04:44.865,93702.96947748295,-0.4929988616924334
2025-04-23 20:04:33.892,93534.41629158678,-0.5220593806414817
2025-04-23 21:04:42.310,93720.32472543613,-0.4900066161924317
2025-04-23 22:05:59.898,93457.78218613163,-0.535271986869491
2025-04-23 23:06:23.353,93775.79949419561,-0.4804421243665582
2025-04-24 00:05:09.302,93692.84058767844,-0.49474519945835554
2025-04-24 01:05:33.201,93433.21370990733,-0.5395078763608079
2025-04-24 02:04:52.135,93559.06623076717,-0.5178094459942303
2025-04-24 03:09:34.846,93177.55820369317,-0.5835858428689067
2025-04-24 04:06:27.582,92791.86738499445,-0.6500834014031746
2025-04-24 05:22:45.076,92830.13674508072,-0.6434853210522044
2025-04-24 06:24:09.724,92422.33360998418,-0.713795298712632
2025-04-24 07:14:50.774,92481.314870863,-0.7036262470848361
2025-04-24 08:00:46.344,92215.58688600673,-0.7494408254219365
2025-04-24 09:04:47.074,91979.55746381238,-0.7901350280247682
2025-04-24 10:04:52.429,92439.36671109166,-0.71085859505519
2025-04-24 11:04:44.572,92612.10443532834,-0.681076613292546
2025-04-24 12:04:51.441,92619.17159627969,-0.6798581529967599
2025-04-24 13:04:57.746,92758.39429904126,-0.6558545486137934
2025-04-24 14:04:57.416,92792.50515530353,-0.6499734424246258
2025-04-24 15:09:28.467,93148.31526966579,-0.5886276629561992
2025-04-24 16:04:56.308,93263.62351695224,-0.5687471873221555
2025-04-24 17:09:48.436,93440.4683204101,-0.538257097594077
2025-04-24 18:04:53.816,93008.71420843324,-0.612696500716137
