timestamp,open,high,price_validation,hourly_volatility,low,close,price_change,volume
2025-05-09T23:00:16,102775.9,102873,Valid,138,102735.1,102872.9,97,6.89795276
2025-05-09T23:15:12,102872.9,102965.9,Valid,120,102845.5,102932.4,60,6.36854169
2025-05-09T23:30:08,102932.5,102975.1,Valid,88,102886.9,102915.5,-17,15.89131215
2025-05-09T23:45:04,102925,102980.1,Valid,61,102918.9,102974,49,8.07176356
2025-05-10T00:00,102973.9,103097.6,Valid,174,102923.4,102998.1,24,16.87817713
2025-05-10T00:14:56,102998,103121.5,Valid,204,102917.4,102933.6,-64,16.50306178
2025-05-10T00:29:52,102933.5,102984.7,Valid,111,102873.4,102873.5,-60,12.44152065
2025-05-10T00:44:48,102872,102941.7,Valid,127,102814.7,102862.1,-10,16.01698961
2025-05-10T00:59:44,102862.2,102971.1,Valid,114,102857.6,102946.6,84,5.26982816
2025-05-10T01:14:40,102946.6,103075.6,Valid,129,102946.6,103056.2,110,6.89779517
2025-05-10T01:29:36,103056.1,103117.1,Valid,101,103016.5,103016.5,-40,20.23313617
2025-05-10T01:44:32,103016.4,103062.3,Valid,173,102889.3,102974.3,-42,11.49750411
2025-05-10T01:59:28,102974.4,103045.4,Valid,101,102944.9,103045.3,71,4.71539463
2025-05-10T02:14:24,103045.3,103082,Valid,132,102949.7,103003.6,-42,6.50468522
2025-05-10T02:29:20,103003.5,103234.6,Valid,240,102994.6,103174.8,171,8.62962763
2025-05-10T02:44:16,103185,103269.2,Valid,164,103105.5,103144.7,-40,10.75085729
2025-05-10T02:59:12,103144.7,103165,Valid,93,103072.2,103102.4,-42,6.81546529
2025-05-10T03:14:08,103102.4,103102.4,Valid,120,102982.8,103026.3,-76,8.15848595
2025-05-10T03:29:04,103026.3,103179.9,Valid,154,103026.3,103179.9,154,7.31371651
2025-05-10T03:44,103179.9,103225.9,Valid,71,103154.5,103222.5,43,4.293865
2025-05-10T03:58:56,103222.5,103222.5,Valid,166,103056.1,103122.5,-100,8.56136465
2025-05-10T04:16,103122.5,103202.8,Valid,162,103040.7,103124.7,2,10.44822505
2025-05-10T04:30:56,103124.6,103183.5,Valid,115,103068.4,103142.1,18,5.90100489
2025-05-10T04:45:52,103142.2,103179,Valid,58,103121.5,103152.8,11,2.51726447
2025-05-10T05:00:48,103152.9,103205.5,Valid,73,103132.3,103145.9,-7,12.10793155
2025-05-10T05:15:44,103145.8,103320,Valid,214,103105.9,103185.3,40,26.82407576
2025-05-10T05:30:40,103185.2,103244.7,Valid,134,103110.9,103235.3,50,10.74465666
2025-05-10T05:45:36,103235.3,103355.3,Valid,212,103143.6,103355.2,120,6.87111234
2025-05-10T06:00:32,103355.3,103491.7,Valid,137,103355.2,103392.3,37,20.95461059
2025-05-10T06:15:28,103392.2,103730,Valid,338,103392.2,103723,331,22.19875553
2025-05-10T06:30:24,103723,103873,Valid,251,103621.9,103646.1,-77,23.69339803
2025-05-10T06:45:20,103644.9,103936.2,Valid,391,103545.4,103936.1,291,25.45800105
2025-05-10T07:00:16,103936.1,104100,Valid,309,103790.6,103791.7,-144,35.39089634
2025-05-10T07:15:12,103791.7,103875.6,Valid,216,103659.6,103729.1,-63,14.59240066
2025-05-10T07:30:08,103729.1,103811.7,Valid,156,103655.3,103655.4,-74,9.03099462
2025-05-10T07:45:04,103655.3,103877.5,Valid,251,103626.2,103762.1,107,19.66865975
2025-05-10T08:00,103762,104083.8,Valid,357,103727.2,103802.1,40,22.89025199
2025-05-10T08:14:56,103802.1,104002.3,Valid,267,103735.4,104002.2,200,23.7082693
2025-05-10T08:29:52,104002.2,104002.3,Valid,130,103872.1,103877.5,-125,10.60586646
2025-05-10T08:44:48,103877.6,103900.3,Valid,446,103454.5,103614.9,-263,37.95733267
2025-05-10T08:59:44,103620.5,103657.4,Valid,304,103353.6,103460.9,-160,44.22632049
2025-05-10T09:14:40,103460.8,103622.9,Valid,212,103410.9,103579.1,118,13.96765648
2025-05-10T09:29:36,103579.1,103900,Valid,371,103529.5,103730.3,151,19.70173261
2025-05-10T09:44:32,103730.4,103867.5,Valid,137,103730.3,103756.7,26,15.81535601
2025-05-10T09:59:28,103758,103884.5,Valid,157,103727.1,103822.4,64,11.63407953
2025-05-10T10:14:24,103812.9,103865.9,Valid,126,103739.7,103746.8,-66,32.862437
2025-05-10T10:29:20,103746.8,103843.3,Valid,176,103667.6,103716.1,-31,19.11243745
2025-05-10T10:44:16,103716.2,103795,Valid,219,103576.1,103578.5,-138,26.23101965
2025-05-10T10:59:12,103578.6,103646.9,Valid,138,103508.5,103608.6,30,31.42420192
2025-05-10T11:14:08,103608.6,103621,Valid,90,103530.9,103540,-69,13.3681383
2025-05-10T11:29:04,103540,103547.4,Valid,168,103379.4,103442.2,-98,17.84773029
2025-05-10T11:44,103442.3,103491.1,Valid,104,103386.8,103409.7,-33,17.51822123
2025-05-10T12:01:04,103409.7,103648.1,Valid,238,103409.7,103584.7,175,17.04347643
2025-05-10T12:16,103587.7,103774,Valid,232,103541.8,103724,136,18.90520577
2025-05-10T12:30:56,103719.4,103818.2,Valid,181,103637.7,103649.6,-70,16.7690215
2025-05-10T12:45:52,103649.6,103720.1,Valid,87,103633.6,103688.4,39,10.27819385
2025-05-10T13:00:48,103688.5,103798.2,Valid,123,103675.6,103675.9,-13,11.03224372
2025-05-10T13:15:44,103675.8,103675.9,Valid,149,103527.2,103589.7,-86,10.30536526
2025-05-10T13:30:40,103589.4,103644.2,Valid,106,103538.5,103586.2,-3,8.22721918
2025-05-10T13:45:36,103586.2,103706.6,Valid,120,103586.2,103628.7,43,16.23749291
2025-05-10T14:00:32,103628.8,103667,Valid,129,103538.5,103558.5,-70,10.87043875
2025-05-10T14:15:28,103558.5,103567.2,Valid,147,103420,103498.5,-60,15.5484463
2025-05-10T14:30:24,103498.5,103540.3,Valid,82,103458.1,103540.2,42,13.77936725
2025-05-10T14:45:20,103540.2,103616.8,Valid,171,103446.1,103520.1,-20,16.41064855
2025-05-10T15:00:16,103520.1,103534.3,Valid,98,103436.3,103479.8,-40,10.0423317
2025-05-10T15:15:12,103479.8,103498.2,Valid,91,103406.8,103476.8,-3,11.12462871
2025-05-10T15:30:08,103476.8,103498.1,Valid,344,103154.6,103319.1,-158,20.98385972
2025-05-10T15:45:04,103319.1,103389,Valid,297,103091.6,103141,-178,28.36597729
2025-05-10T16:00,103141,103259.2,Valid,129,103130.6,103247.5,107,22.33110585
2025-05-10T16:14:56,103247.6,103529.5,Valid,282,103247.5,103315.9,68,27.83740065
2025-05-10T16:29:52,103315.8,103495.3,Valid,205,103290.8,103364.2,48,11.60194936
2025-05-10T16:44:48,103364.2,103457,Valid,204,103252.7,103430.9,67,15.6409661
2025-05-10T16:59:44,103430.9,103500,Valid,118,103381.9,103391.3,-40,16.60363291
2025-05-10T17:14:40,103391.3,103518.8,Valid,199,103319.4,103420.7,29,13.66950894
2025-05-10T17:29:36,103420.7,103613.2,Valid,199,103414.4,103423,2,26.60283451
2025-05-10T17:44:32,103423.1,103457.3,Valid,297,103160,103173.3,-250,34.76010568
2025-05-10T17:59:28,103170.2,103313.7,Valid,159,103154.7,103300.7,131,15.40169273
2025-05-10T18:14:24,103300.8,103303.9,Valid,200,103103.9,103227,-74,29.49631765
2025-05-10T18:29:20,103227,103243.4,Valid,240,103003.1,103135.8,-91,30.01258785
2025-05-10T18:44:16,103135.7,103304,Valid,187,103117.1,103239.7,104,30.30852794
2025-05-10T18:59:12,103239.8,103262.4,Valid,184,103078.3,103084.2,-156,9.78179893
2025-05-10T19:14:08,103084.3,103234.9,Valid,151,103084.2,103218.6,134,9.25701129
2025-05-10T19:29:04,103218.6,103303.6,Valid,103,103200.4,103258.7,40,7.20209204
2025-05-10T19:44,103258.8,103266.7,Valid,124,103143.1,103182.9,-76,6.60556684
2025-05-10T19:58:56,103182.9,103209.2,Valid,150,103059.5,103209.2,26,9.13828715
2025-05-10T20:16,103212.3,103268.1,Valid,76,103192.5,103222.6,10,7.96585605
2025-05-10T20:30:56,103222.6,103296,Valid,83,103213.5,103295.9,73,9.08518655
2025-05-10T20:45:52,103295.9,103320.1,Valid,151,103168.9,103184.8,-111,34.06605057
2025-05-10T21:00:48,103191,103343.4,Valid,178,103165.8,103272.1,81,9.88236162
2025-05-10T21:15:44,103272.1,103272.1,Valid,63,103209.2,103232.7,-39,5.45863829
2025-05-10T21:30:40,103232.7,103391.8,Valid,159,103232.6,103384.4,152,7.09865046
2025-05-10T21:45:36,103384.5,103800,Valid,442,103357.7,103758.1,374,29.26978522
2025-05-10T22:00:32,103758,103800,Valid,228,103571.7,103591,-167,16.08877514
2025-05-10T22:15:28,103590.1,103738.6,Valid,190,103548.3,103621.4,31,11.80936635
2025-05-10T22:30:24,103621.4,103836.7,Valid,215,103621.3,103657.7,36,13.30850766
2025-05-10T22:45:20,103657.7,103730.8,Valid,139,103592.1,103593.8,-64,10.70702779
2025-05-10T23:00:16,103590.9,103976.1,Valid,404,103572.4,103976.1,385,20.81838534
2025-05-10T23:15:12,103977.9,104999.1,Valid,1021,103977.9,104804.9,827,154.29470572
2025-05-10T23:30:08,104804.9,104843.6,Valid,556,104288.1,104393.3,-412,52.67644937
2025-05-10T23:45:04,104393.3,104812.3,Valid,450,104362.1,104810.8,418,34.73092997
2025-05-11T00:00,104810.7,104968.8,Valid,351,104617.4,104633.5,-177,53.7073368
2025-05-11T00:14:56,104633.4,104657.8,Valid,739,103919.2,103925.1,-708,52.39038673
2025-05-11T00:29:52,103925.2,104411.1,Valid,486,103925.2,104409.2,484,31.29759236
2025-05-11T00:44:48,104409.2,104588.6,Valid,228,104360.8,104428.6,19,26.78005449
2025-05-11T00:59:44,104428.7,104535.8,Valid,414,104121.5,104486.6,58,19.71771033
2025-05-11T01:14:40,104469.4,104494.1,Valid,258,104235.8,104392.9,-76,14.42753946
2025-05-11T01:29:36,104392.9,104494.7,Valid,223,104272,104412.3,19,19.17087318
2025-05-11T01:44:32,104408.2,104408.2,Valid,538,103870,104129.4,-279,31.77960744
2025-05-11T01:59:28,104129.3,104138.9,Valid,246,103892.6,104013.7,-116,22.08173857
2025-05-11T02:14:24,104013.7,104266.9,Valid,253,104013.7,104153.4,140,17.06482668
2025-05-11T02:29:20,104141.3,104277.9,Valid,263,104015,104054.4,-87,19.11839825
2025-05-11T02:44:16,104054.3,104118.7,Valid,661,103457.9,103762.1,-292,48.10663427
2025-05-11T02:59:12,103762,103864.7,Valid,211,103653.9,103843.1,81,26.16742007
2025-05-11T03:14:08,103848,103988.8,Valid,212,103776.4,103988.8,141,16.15346895
2025-05-11T03:29:04,103988.8,104042.5,Valid,253,103789.2,104042.3,54,18.45825223
2025-05-11T03:44,104042.3,104190.9,Valid,182,104008.6,104012.3,-30,24.79461815
2025-05-11T04:01:04,104005.3,104405.5,Valid,411,103994.9,104329.2,324,38.26425072
2025-05-11T04:16,104337.9,104364.6,Valid,139,104225.9,104240.2,-98,12.41727274
2025-05-11T04:30:56,104240.3,104293.8,Valid,214,104080.1,104167.7,-73,18.13255089
2025-05-11T04:45:52,104167.7,104197.4,Valid,59,104138.8,104156.5,-11,5.5113961
2025-05-11T05:00:48,104156.6,104207.9,Valid,144,104064.2,104119.4,-37,15.19690953
2025-05-11T05:15:44,104119.4,104119.4,Valid,267,103852.6,103881.4,-238,15.575853
2025-05-11T05:30:40,103881.4,104023.6,Valid,160,103863.9,103985.8,104,7.20790644
2025-05-11T05:45:36,103985.8,103997.5,Valid,189,103808.6,103840.3,-145,7.68390537
2025-05-11T06:00:32,103840.3,103895.4,Valid,180,103715.5,103794.3,-46,26.36102107
2025-05-11T06:15:28,103794.4,103968.9,Valid,184,103785.3,103948.1,154,6.53565816
2025-05-11T06:30:24,103948.1,103985.1,Valid,311,103674.2,103764.8,-183,19.97476178
2025-05-11T06:45:20,103761.5,103862.8,Valid,249,103613.4,103862.7,101,17.20379355
2025-05-11T07:00:16,103862.8,103863.7,Valid,257,103607.2,103692,-171,26.65415218
2025-05-11T07:15:12,103699.8,103800,Valid,223,103576.7,103670.8,-29,26.25982051
2025-05-11T07:30:08,103670.8,103705.1,Valid,312,103393.5,103403.5,-267,31.14012032
2025-05-11T07:45:04,103402.1,103591.1,Valid,252,103339.2,103380.7,-21,23.30830266
2025-05-11T08:00,103380.7,103799.1,Valid,419,103380.6,103799,418,14.4427262
2025-05-11T08:14:56,103799,104013.8,Valid,215,103799,103846.5,48,23.56447856
2025-05-11T08:29:52,103846.4,103961.8,Valid,224,103737.8,103955.8,109,27.38874011
2025-05-11T08:44:48,103955.8,103955.8,Valid,165,103790.4,103823.6,-132,11.64435805
2025-05-11T08:59:44,103823.6,104250.8,Valid,432,103819,104250.8,427,19.81331157
2025-05-11T09:14:40,104250.8,104312.5,Valid,195,104117.7,104309.1,58,20.7987144
2025-05-11T09:29:36,104309.1,104323,Valid,86,104237.4,104269.6,-39,11.54057537
2025-05-11T09:44:32,104269.7,104474.5,Valid,205,104269.6,104346.1,76,13.12608603
2025-05-11T09:59:28,104342.3,104405.1,Valid,125,104280.2,104280.2,-62,10.80015116
2025-05-11T10:14:24,104280.2,104487.4,Valid,299,104188.1,104487.3,207,16.00341859
2025-05-11T10:29:20,104487.3,104520.3,Valid,158,104362.6,104364.8,-122,10.82186484
2025-05-11T10:44:16,104362.6,104650.6,Valid,309,104341.2,104650.6,288,16.81527888
2025-05-11T10:59:12,104641.3,104764.5,Valid,364,104400.1,104424.8,-216,27.32685304
2025-05-11T11:14:08,104424.8,104540.9,Valid,170,104371,104527.2,102,13.16396087
2025-05-11T11:29:04,104531.9,104539.6,Valid,138,104402.1,104510.8,-21,36.36930365
2025-05-11T11:44,104510.7,104678.1,Valid,269,104409,104648.7,138,14.81651296
2025-05-11T11:58:56,104648.7,104887.6,Valid,258,104629.6,104838.2,190,34.32975273
2025-05-11T12:16,104838.2,104838.2,Valid,205,104633.1,104658.6,-180,15.41697063
2025-05-11T12:30:56,104658.6,104787.4,Valid,269,104518.7,104565.9,-93,17.36880208
2025-05-11T12:45:52,104566,104781.6,Valid,227,104554.4,104596,30,14.99999046
