timestamp,price,market_cap,volume
2024-06-09 00:00:00,69315.1041233966,1366065699664.3162,10688301508.476225
2024-06-10 00:00:00,69654.16073760358,1372556186704.501,10461044041.080194
2024-06-11 00:00:00,69493.17760915738,1369378888543.5317,19335866773.67523
2024-06-12 00:00:00,67329.15232724321,1327665028180.2761,38513044382.60802
2024-06-13 00:00:00,68224.51967501991,1345244310606.6865,36027809551.45211
2024-06-14 00:00:00,66700.31696564378,1317161415434.6978,29654777884.381138
2024-06-15 00:00:00,66011.07873713733,1301949410096.3496,27966992832.749634
2024-06-16 00:00:00,66190.4874891135,1304370314917.9756,13472726244.723091
2024-06-17 00:00:00,66615.53782131766,1313849391756.9756,12650130203.722813
2024-06-18 00:00:00,66460.38897909952,1309329377372.7744,29409728999.276093
2024-06-19 00:00:00,65109.314812190474,1282295865979.065,41386972050.31837
2024-06-20 00:00:00,64907.07460760319,1278699763341.0723,21680698980.889107
2024-06-21 00:00:00,64844.67441797763,1279317116821.3782,26001551474.84426
2024-06-22 00:00:00,64071.624284709695,1263258746635.2896,24694310198.90943
2024-06-23 00:00:00,64239.90348813148,1266336092890.8738,6340606686.24879
2024-06-24 00:00:00,63221.35738437477,1248188877658.2324,10748270931.518738
2024-06-25 00:00:00,60363.23497529626,1188964670369.4045,42036553106.89028
2024-06-26 00:00:00,61770.413870095355,1217935012739.8113,21105562261.648533
2024-06-27 00:00:00,60749.89619402014,1198205485427.564,22908540918.971207
2024-06-28 00:00:00,61562.64532550036,1213931985719.8025,18855138893.067604
2024-06-29 00:00:00,60317.09697945116,1189569860170.9426,24399416695.150173
2024-06-30 00:00:00,60864.44316193428,1199792912680.844,11435110883.886795
2024-07-01 00:00:00,62734.39383945474,1236676710888.4822,17373592048.120487
